year,rank,team,pyth,adjusto,adjusto_rank,adjustd,adjustd_rank,adjustt,adjustt_rank,luck,luck_rank,sos_pyth,sos_pyth_rank,sos_oppo,sos_oppo_rank,sos_oppd,sos_oppd_rank,ncsos_pyth,ncsos_pyth_rank,teamid_x
2016,274,san diego,0.2626,93.2,331,102.0,138,67.2,258,-0.012,205,0.5129,146,104.5,130,104.0,166,0.452,238,1360.0
2016,274,san diego,0.2626,93.2,331,102.0,138,67.2,258,-0.012,205,0.5129,146,104.5,130,104.0,166,0.452,238,1360.0
2016,275,cal saint fullerton,0.2625,100.6,228,110.1,293,69.2,152,0.011000000000000001,148,0.5065,150,102.6,240,102.4,105,0.4456,246,
2016,276,houston baptist,0.2621,102.2,202,111.8,319,70.9,80,0.087,24,0.4093,251,102.0,264,105.3,232,0.6099,52,1223.0
2016,276,houston baptist,0.2621,102.2,202,111.8,319,70.9,80,0.087,24,0.4093,251,102.0,264,105.3,232,0.6099,52,1223.0
2016,276,houston baptist,0.2621,102.2,202,111.8,319,70.9,80,0.087,24,0.4093,251,102.0,264,105.3,232,0.6099,52,1223.0
2016,276,houston baptist,0.2621,102.2,202,111.8,319,70.9,80,0.087,24,0.4093,251,102.0,264,105.3,232,0.6099,52,1223.0
2016,276,houston baptist,0.2621,102.2,202,111.8,319,70.9,80,0.087,24,0.4093,251,102.0,264,105.3,232,0.6099,52,1223.0
2016,276,houston baptist,0.2621,102.2,202,111.8,319,70.9,80,0.087,24,0.4093,251,102.0,264,105.3,232,0.6099,52,1223.0
2016,276,houston baptist,0.2621,102.2,202,111.8,319,70.9,80,0.087,24,0.4093,251,102.0,264,105.3,232,0.6099,52,1223.0
2016,276,houston baptist,0.2621,102.2,202,111.8,319,70.9,80,0.087,24,0.4093,251,102.0,264,105.3,232,0.6099,52,1223.0
2016,276,houston baptist,0.2621,102.2,202,111.8,319,70.9,80,0.087,24,0.4093,251,102.0,264,105.3,232,0.6099,52,1223.0
2016,276,houston baptist,0.2621,102.2,202,111.8,319,70.9,80,0.087,24,0.4093,251,102.0,264,105.3,232,0.6099,52,1223.0
2016,276,houston baptist,0.2621,102.2,202,111.8,319,70.9,80,0.087,24,0.4093,251,102.0,264,105.3,232,0.6099,52,1223.0
2016,276,houston baptist,0.2621,102.2,202,111.8,319,70.9,80,0.087,24,0.4093,251,102.0,264,105.3,232,0.6099,52,1223.0
2016,276,houston baptist,0.2621,102.2,202,111.8,319,70.9,80,0.087,24,0.4093,251,102.0,264,105.3,232,0.6099,52,1223.0
2016,276,houston baptist,0.2621,102.2,202,111.8,319,70.9,80,0.087,24,0.4093,251,102.0,264,105.3,232,0.6099,52,1223.0
2016,276,houston baptist,0.2621,102.2,202,111.8,319,70.9,80,0.087,24,0.4093,251,102.0,264,105.3,232,0.6099,52,1223.0
2016,276,houston baptist,0.2621,102.2,202,111.8,319,70.9,80,0.087,24,0.4093,251,102.0,264,105.3,232,0.6099,52,1223.0
2016,277,idaho saint,0.2615,98.5,281,107.8,251,71.0,75,0.051,57,0.3403,320,101.4,295,107.4,336,0.4474,245,
2016,278,cornell,0.2583,97.7,292,107.0,235,73.1,23,0.046,71,0.5067,149,104.0,155,103.7,154,0.4967,184,1165.0
2016,279,saint francis ny,0.2572,93.5,328,102.5,149,66.8,280,0.011000000000000001,146,0.2913,345,98.9,342,106.9,323,0.4431,249,
2016,280,drake,0.2563,102.4,193,112.3,322,66.4,297,-0.10099999999999999,343,0.4901,167,101.0,305,101.3,62,0.4146,280,1179.0
2016,281,liu brooklyn,0.2482,100.5,233,110.7,304,73.1,22,0.049,61,0.261,350,98.3,349,107.6,341,0.3083,339,1254.0
2016,281,liu brooklyn,0.2482,100.5,233,110.7,304,73.1,22,0.049,61,0.261,350,98.3,349,107.6,341,0.3083,339,1254.0
2016,281,liu brooklyn,0.2482,100.5,233,110.7,304,73.1,22,0.049,61,0.261,350,98.3,349,107.6,341,0.3083,339,1254.0
2016,281,liu brooklyn,0.2482,100.5,233,110.7,304,73.1,22,0.049,61,0.261,350,98.3,349,107.6,341,0.3083,339,1254.0
2016,281,liu brooklyn,0.2482,100.5,233,110.7,304,73.1,22,0.049,61,0.261,350,98.3,349,107.6,341,0.3083,339,1254.0
2016,281,liu brooklyn,0.2482,100.5,233,110.7,304,73.1,22,0.049,61,0.261,350,98.3,349,107.6,341,0.3083,339,1254.0
2016,281,liu brooklyn,0.2482,100.5,233,110.7,304,73.1,22,0.049,61,0.261,350,98.3,349,107.6,341,0.3083,339,1254.0
2016,281,liu brooklyn,0.2482,100.5,233,110.7,304,73.1,22,0.049,61,0.261,350,98.3,349,107.6,341,0.3083,339,1254.0
2016,281,liu brooklyn,0.2482,100.5,233,110.7,304,73.1,22,0.049,61,0.261,350,98.3,349,107.6,341,0.3083,339,1254.0
2016,281,liu brooklyn,0.2482,100.5,233,110.7,304,73.1,22,0.049,61,0.261,350,98.3,349,107.6,341,0.3083,339,1254.0
2016,281,liu brooklyn,0.2482,100.5,233,110.7,304,73.1,22,0.049,61,0.261,350,98.3,349,107.6,341,0.3083,339,1254.0
2016,281,liu brooklyn,0.2482,100.5,233,110.7,304,73.1,22,0.049,61,0.261,350,98.3,349,107.6,341,0.3083,339,1254.0
2016,281,liu brooklyn,0.2482,100.5,233,110.7,304,73.1,22,0.049,61,0.261,350,98.3,349,107.6,341,0.3083,339,1254.0
2016,281,liu brooklyn,0.2482,100.5,233,110.7,304,73.1,22,0.049,61,0.261,350,98.3,349,107.6,341,0.3083,339,1254.0
2016,281,liu brooklyn,0.2482,100.5,233,110.7,304,73.1,22,0.049,61,0.261,350,98.3,349,107.6,341,0.3083,339,1254.0
2016,281,liu brooklyn,0.2482,100.5,233,110.7,304,73.1,22,0.049,61,0.261,350,98.3,349,107.6,341,0.3083,339,1254.0
2016,282,lipscomb,0.2458,100.3,236,110.5,302,73.8,15,0.006,167,0.4136,245,104.0,152,107.2,331,0.5288,150,1252.0
2016,283,sacramento saint,0.2446,97.5,293,107.6,248,69.0,157,0.048,64,0.3668,300,101.8,277,106.7,317,0.4159,277,
2016,284,utah valley,0.2407,99.4,257,109.9,287,75.3,7,-0.023,234,0.4072,255,101.5,290,104.9,210,0.5319,144,1430.0
2016,284,utah valley,0.2407,99.4,257,109.9,287,75.3,7,-0.023,234,0.4072,255,101.5,290,104.9,210,0.5319,144,1430.0
2016,284,utah valley,0.2407,99.4,257,109.9,287,75.3,7,-0.023,234,0.4072,255,101.5,290,104.9,210,0.5319,144,1430.0
2016,284,utah valley,0.2407,99.4,257,109.9,287,75.3,7,-0.023,234,0.4072,255,101.5,290,104.9,210,0.5319,144,1430.0
2016,284,utah valley,0.2407,99.4,257,109.9,287,75.3,7,-0.023,234,0.4072,255,101.5,290,104.9,210,0.5319,144,1430.0
2016,284,utah valley,0.2407,99.4,257,109.9,287,75.3,7,-0.023,234,0.4072,255,101.5,290,104.9,210,0.5319,144,1430.0
2016,284,utah valley,0.2407,99.4,257,109.9,287,75.3,7,-0.023,234,0.4072,255,101.5,290,104.9,210,0.5319,144,1430.0
2016,284,utah valley,0.2407,99.4,257,109.9,287,75.3,7,-0.023,234,0.4072,255,101.5,290,104.9,210,0.5319,144,1430.0
2016,284,utah valley,0.2407,99.4,257,109.9,287,75.3,7,-0.023,234,0.4072,255,101.5,290,104.9,210,0.5319,144,1430.0
2016,284,utah valley,0.2407,99.4,257,109.9,287,75.3,7,-0.023,234,0.4072,255,101.5,290,104.9,210,0.5319,144,1430.0
2016,284,utah valley,0.2407,99.4,257,109.9,287,75.3,7,-0.023,234,0.4072,255,101.5,290,104.9,210,0.5319,144,1430.0
2016,284,utah valley,0.2407,99.4,257,109.9,287,75.3,7,-0.023,234,0.4072,255,101.5,290,104.9,210,0.5319,144,1430.0
2016,284,utah valley,0.2407,99.4,257,109.9,287,75.3,7,-0.023,234,0.4072,255,101.5,290,104.9,210,0.5319,144,1430.0
2016,284,utah valley,0.2407,99.4,257,109.9,287,75.3,7,-0.023,234,0.4072,255,101.5,290,104.9,210,0.5319,144,1430.0
2016,284,utah valley,0.2407,99.4,257,109.9,287,75.3,7,-0.023,234,0.4072,255,101.5,290,104.9,210,0.5319,144,1430.0
2016,284,utah valley,0.2407,99.4,257,109.9,287,75.3,7,-0.023,234,0.4072,255,101.5,290,104.9,210,0.5319,144,1430.0
2016,285,alabama saint,0.2405,98.7,274,109.1,278,69.8,126,0.028999999999999998,104,0.3248,332,99.2,339,105.7,253,0.6065,60,
2016,286,loyola md,0.2405,100.7,226,111.2,314,67.8,232,-0.031,252,0.4146,243,102.1,259,105.2,226,0.6028,64,1259.0
2016,286,loyola md,0.2405,100.7,226,111.2,314,67.8,232,-0.031,252,0.4146,243,102.1,259,105.2,226,0.6028,64,1259.0
2016,286,loyola md,0.2405,100.7,226,111.2,314,67.8,232,-0.031,252,0.4146,243,102.1,259,105.2,226,0.6028,64,1259.0
2016,286,loyola md,0.2405,100.7,226,111.2,314,67.8,232,-0.031,252,0.4146,243,102.1,259,105.2,226,0.6028,64,1259.0
2016,286,loyola md,0.2405,100.7,226,111.2,314,67.8,232,-0.031,252,0.4146,243,102.1,259,105.2,226,0.6028,64,1259.0
2016,286,loyola md,0.2405,100.7,226,111.2,314,67.8,232,-0.031,252,0.4146,243,102.1,259,105.2,226,0.6028,64,1259.0
2016,286,loyola md,0.2405,100.7,226,111.2,314,67.8,232,-0.031,252,0.4146,243,102.1,259,105.2,226,0.6028,64,1259.0
2016,286,loyola md,0.2405,100.7,226,111.2,314,67.8,232,-0.031,252,0.4146,243,102.1,259,105.2,226,0.6028,64,1259.0
2016,286,loyola md,0.2405,100.7,226,111.2,314,67.8,232,-0.031,252,0.4146,243,102.1,259,105.2,226,0.6028,64,1259.0
2016,286,loyola md,0.2405,100.7,226,111.2,314,67.8,232,-0.031,252,0.4146,243,102.1,259,105.2,226,0.6028,64,1259.0
2016,286,loyola md,0.2405,100.7,226,111.2,314,67.8,232,-0.031,252,0.4146,243,102.1,259,105.2,226,0.6028,64,1259.0
2016,286,loyola md,0.2405,100.7,226,111.2,314,67.8,232,-0.031,252,0.4146,243,102.1,259,105.2,226,0.6028,64,1259.0
2016,286,loyola md,0.2405,100.7,226,111.2,314,67.8,232,-0.031,252,0.4146,243,102.1,259,105.2,226,0.6028,64,1259.0
2016,286,loyola md,0.2405,100.7,226,111.2,314,67.8,232,-0.031,252,0.4146,243,102.1,259,105.2,226,0.6028,64,1259.0
2016,286,loyola md,0.2405,100.7,226,111.2,314,67.8,232,-0.031,252,0.4146,243,102.1,259,105.2,226,0.6028,64,1259.0
2016,286,loyola md,0.2405,100.7,226,111.2,314,67.8,232,-0.031,252,0.4146,243,102.1,259,105.2,226,0.6028,64,1259.0
2016,287,liberty,0.2398,99.4,259,109.8,286,64.2,343,0.076,34,0.4385,220,103.2,199,105.4,237,0.5722,101,1251.0
2016,288,longwood,0.2372,100.5,234,111.2,313,70.2,106,-0.039,274,0.4032,261,103.0,208,106.6,314,0.4948,190,1255.0
2016,289,troy,0.2371,96.7,304,107.0,236,68.8,180,-0.022000000000000002,230,0.4849,172,103.0,210,103.5,145,0.4774,207,1407.0
2016,290,rutgers,0.2321,95.5,315,106.0,220,71.6,60,-0.036000000000000004,271,0.6274,71,106.8,60,102.0,93,0.3722,314,1353.0
2016,291,quinnipiac,0.2285,91.6,338,101.8,133,69.6,134,-0.028999999999999998,248,0.4082,252,102.3,254,105.6,247,0.3485,326,1346.0
2016,292,sacred heart,0.2253,99.4,256,110.7,305,72.1,46,0.006,166,0.3306,330,100.0,329,106.3,291,0.5794,90,1357.0
2016,292,sacred heart,0.2253,99.4,256,110.7,305,72.1,46,0.006,166,0.3306,330,100.0,329,106.3,291,0.5794,90,1357.0
2016,292,sacred heart,0.2253,99.4,256,110.7,305,72.1,46,0.006,166,0.3306,330,100.0,329,106.3,291,0.5794,90,1357.0
2016,292,sacred heart,0.2253,99.4,256,110.7,305,72.1,46,0.006,166,0.3306,330,100.0,329,106.3,291,0.5794,90,1357.0
2016,292,sacred heart,0.2253,99.4,256,110.7,305,72.1,46,0.006,166,0.3306,330,100.0,329,106.3,291,0.5794,90,1357.0
2016,292,sacred heart,0.2253,99.4,256,110.7,305,72.1,46,0.006,166,0.3306,330,100.0,329,106.3,291,0.5794,90,1357.0
2016,292,sacred heart,0.2253,99.4,256,110.7,305,72.1,46,0.006,166,0.3306,330,100.0,329,106.3,291,0.5794,90,1357.0
2016,292,sacred heart,0.2253,99.4,256,110.7,305,72.1,46,0.006,166,0.3306,330,100.0,329,106.3,291,0.5794,90,1357.0
2016,292,sacred heart,0.2253,99.4,256,110.7,305,72.1,46,0.006,166,0.3306,330,100.0,329,106.3,291,0.5794,90,1357.0
2016,292,sacred heart,0.2253,99.4,256,110.7,305,72.1,46,0.006,166,0.3306,330,100.0,329,106.3,291,0.5794,90,1357.0
2016,292,sacred heart,0.2253,99.4,256,110.7,305,72.1,46,0.006,166,0.3306,330,100.0,329,106.3,291,0.5794,90,1357.0
2016,292,sacred heart,0.2253,99.4,256,110.7,305,72.1,46,0.006,166,0.3306,330,100.0,329,106.3,291,0.5794,90,1357.0
2016,292,sacred heart,0.2253,99.4,256,110.7,305,72.1,46,0.006,166,0.3306,330,100.0,329,106.3,291,0.5794,90,1357.0
2016,292,sacred heart,0.2253,99.4,256,110.7,305,72.1,46,0.006,166,0.3306,330,100.0,329,106.3,291,0.5794,90,1357.0
2016,292,sacred heart,0.2253,99.4,256,110.7,305,72.1,46,0.006,166,0.3306,330,100.0,329,106.3,291,0.5794,90,1357.0
2016,292,sacred heart,0.2253,99.4,256,110.7,305,72.1,46,0.006,166,0.3306,330,100.0,329,106.3,291,0.5794,90,1357.0
2016,293,north texas,0.2242,100.1,241,111.5,317,70.5,92,0.015,135,0.3927,273,102.3,253,106.2,282,0.3952,297,1317.0
2016,293,north texas,0.2242,100.1,241,111.5,317,70.5,92,0.015,135,0.3927,273,102.3,253,106.2,282,0.3952,297,1317.0
2016,293,north texas,0.2242,100.1,241,111.5,317,70.5,92,0.015,135,0.3927,273,102.3,253,106.2,282,0.3952,297,1317.0
2016,293,north texas,0.2242,100.1,241,111.5,317,70.5,92,0.015,135,0.3927,273,102.3,253,106.2,282,0.3952,297,1317.0
2016,293,north texas,0.2242,100.1,241,111.5,317,70.5,92,0.015,135,0.3927,273,102.3,253,106.2,282,0.3952,297,1317.0
2016,293,north texas,0.2242,100.1,241,111.5,317,70.5,92,0.015,135,0.3927,273,102.3,253,106.2,282,0.3952,297,1317.0
2016,293,north texas,0.2242,100.1,241,111.5,317,70.5,92,0.015,135,0.3927,273,102.3,253,106.2,282,0.3952,297,1317.0
2016,293,north texas,0.2242,100.1,241,111.5,317,70.5,92,0.015,135,0.3927,273,102.3,253,106.2,282,0.3952,297,1317.0
2016,293,north texas,0.2242,100.1,241,111.5,317,70.5,92,0.015,135,0.3927,273,102.3,253,106.2,282,0.3952,297,1317.0
2016,293,north texas,0.2242,100.1,241,111.5,317,70.5,92,0.015,135,0.3927,273,102.3,253,106.2,282,0.3952,297,1317.0
2016,293,north texas,0.2242,100.1,241,111.5,317,70.5,92,0.015,135,0.3927,273,102.3,253,106.2,282,0.3952,297,1317.0
2016,293,north texas,0.2242,100.1,241,111.5,317,70.5,92,0.015,135,0.3927,273,102.3,253,106.2,282,0.3952,297,1317.0
2016,293,north texas,0.2242,100.1,241,111.5,317,70.5,92,0.015,135,0.3927,273,102.3,253,106.2,282,0.3952,297,1317.0
2016,293,north texas,0.2242,100.1,241,111.5,317,70.5,92,0.015,135,0.3927,273,102.3,253,106.2,282,0.3952,297,1317.0
2016,293,north texas,0.2242,100.1,241,111.5,317,70.5,92,0.015,135,0.3927,273,102.3,253,106.2,282,0.3952,297,1317.0
2016,293,north texas,0.2242,100.1,241,111.5,317,70.5,92,0.015,135,0.3927,273,102.3,253,106.2,282,0.3952,297,1317.0
2016,294,campbell,0.2197,100.1,240,111.8,318,68.9,169,-0.03,250,0.3389,322,100.4,321,106.4,299,0.3132,337,1144.0
2016,295,st francis pa,0.2177,100.6,229,112.4,323,66.8,279,0.013000000000000001,137,0.3164,334,99.7,333,106.6,316,0.518,164,1384.0
2016,295,st francis pa,0.2177,100.6,229,112.4,323,66.8,279,0.013000000000000001,137,0.3164,334,99.7,333,106.6,316,0.518,164,1384.0
2016,295,st francis pa,0.2177,100.6,229,112.4,323,66.8,279,0.013000000000000001,137,0.3164,334,99.7,333,106.6,316,0.518,164,1384.0
2016,295,st francis pa,0.2177,100.6,229,112.4,323,66.8,279,0.013000000000000001,137,0.3164,334,99.7,333,106.6,316,0.518,164,1384.0
2016,295,st francis pa,0.2177,100.6,229,112.4,323,66.8,279,0.013000000000000001,137,0.3164,334,99.7,333,106.6,316,0.518,164,1384.0
2016,295,st francis pa,0.2177,100.6,229,112.4,323,66.8,279,0.013000000000000001,137,0.3164,334,99.7,333,106.6,316,0.518,164,1384.0
2016,295,st francis pa,0.2177,100.6,229,112.4,323,66.8,279,0.013000000000000001,137,0.3164,334,99.7,333,106.6,316,0.518,164,1384.0
2016,295,st francis pa,0.2177,100.6,229,112.4,323,66.8,279,0.013000000000000001,137,0.3164,334,99.7,333,106.6,316,0.518,164,1384.0
2016,295,st francis pa,0.2177,100.6,229,112.4,323,66.8,279,0.013000000000000001,137,0.3164,334,99.7,333,106.6,316,0.518,164,1384.0
2016,295,st francis pa,0.2177,100.6,229,112.4,323,66.8,279,0.013000000000000001,137,0.3164,334,99.7,333,106.6,316,0.518,164,1384.0
2016,295,st francis pa,0.2177,100.6,229,112.4,323,66.8,279,0.013000000000000001,137,0.3164,334,99.7,333,106.6,316,0.518,164,1384.0
2016,295,st francis pa,0.2177,100.6,229,112.4,323,66.8,279,0.013000000000000001,137,0.3164,334,99.7,333,106.6,316,0.518,164,1384.0
2016,295,st francis pa,0.2177,100.6,229,112.4,323,66.8,279,0.013000000000000001,137,0.3164,334,99.7,333,106.6,316,0.518,164,1384.0
2016,295,st francis pa,0.2177,100.6,229,112.4,323,66.8,279,0.013000000000000001,137,0.3164,334,99.7,333,106.6,316,0.518,164,1384.0
2016,295,st francis pa,0.2177,100.6,229,112.4,323,66.8,279,0.013000000000000001,137,0.3164,334,99.7,333,106.6,316,0.518,164,1384.0
2016,295,st francis pa,0.2177,100.6,229,112.4,323,66.8,279,0.013000000000000001,137,0.3164,334,99.7,333,106.6,316,0.518,164,1384.0
2016,296,seattle,0.2173,93.9,323,104.9,193,66.6,292,0.048,63,0.3372,324,99.8,330,105.9,269,0.3663,316,1370.0
2016,297,north carolina central,0.2161,98.5,282,110.2,294,66.5,295,-0.076,329,0.2869,346,98.8,345,106.9,325,0.5251,153,1300.0
2016,297,north carolina central,0.2161,98.5,282,110.2,294,66.5,295,-0.076,329,0.2869,346,98.8,345,106.9,325,0.5251,153,1300.0
2016,297,north carolina central,0.2161,98.5,282,110.2,294,66.5,295,-0.076,329,0.2869,346,98.8,345,106.9,325,0.5251,153,1300.0
2016,297,north carolina central,0.2161,98.5,282,110.2,294,66.5,295,-0.076,329,0.2869,346,98.8,345,106.9,325,0.5251,153,1300.0
2016,297,north carolina central,0.2161,98.5,282,110.2,294,66.5,295,-0.076,329,0.2869,346,98.8,345,106.9,325,0.5251,153,1300.0
2016,297,north carolina central,0.2161,98.5,282,110.2,294,66.5,295,-0.076,329,0.2869,346,98.8,345,106.9,325,0.5251,153,1300.0
2016,297,north carolina central,0.2161,98.5,282,110.2,294,66.5,295,-0.076,329,0.2869,346,98.8,345,106.9,325,0.5251,153,1300.0
2016,297,north carolina central,0.2161,98.5,282,110.2,294,66.5,295,-0.076,329,0.2869,346,98.8,345,106.9,325,0.5251,153,1300.0
2016,297,north carolina central,0.2161,98.5,282,110.2,294,66.5,295,-0.076,329,0.2869,346,98.8,345,106.9,325,0.5251,153,1300.0
2016,297,north carolina central,0.2161,98.5,282,110.2,294,66.5,295,-0.076,329,0.2869,346,98.8,345,106.9,325,0.5251,153,1300.0
2016,297,north carolina central,0.2161,98.5,282,110.2,294,66.5,295,-0.076,329,0.2869,346,98.8,345,106.9,325,0.5251,153,1300.0
2016,297,north carolina central,0.2161,98.5,282,110.2,294,66.5,295,-0.076,329,0.2869,346,98.8,345,106.9,325,0.5251,153,1300.0
2016,297,north carolina central,0.2161,98.5,282,110.2,294,66.5,295,-0.076,329,0.2869,346,98.8,345,106.9,325,0.5251,153,1300.0
2016,297,north carolina central,0.2161,98.5,282,110.2,294,66.5,295,-0.076,329,0.2869,346,98.8,345,106.9,325,0.5251,153,1300.0
2016,297,north carolina central,0.2161,98.5,282,110.2,294,66.5,295,-0.076,329,0.2869,346,98.8,345,106.9,325,0.5251,153,1300.0
2016,297,north carolina central,0.2161,98.5,282,110.2,294,66.5,295,-0.076,329,0.2869,346,98.8,345,106.9,325,0.5251,153,1300.0
2016,298,marist,0.2156,102.3,194,114.5,337,68.9,168,-0.043,280,0.4148,242,101.5,291,104.5,197,0.3654,318,1265.0
2016,299,bethune cookman,0.2083,97.7,291,109.7,284,67.4,251,0.01,150,0.3231,333,100.2,327,106.9,322,0.573,100,1126.0
2016,300,alcorn saint,0.2077,98.6,278,110.8,309,66.0,309,0.10300000000000001,16,0.3024,341,98.7,346,106.2,279,0.5845,84,
2016,301,cleveland saint,0.2061,90.0,342,101.2,122,64.9,333,0.02,119,0.5337,123,105.5,89,104.2,177,0.5907,75,
2016,302,charleston southern,0.2055,97.8,289,110.0,289,68.9,165,-0.009000000000000001,196,0.4771,181,103.7,171,104.5,192,0.7432,8,1149.0
2016,302,charleston southern,0.2055,97.8,289,110.0,289,68.9,165,-0.009000000000000001,196,0.4771,181,103.7,171,104.5,192,0.7432,8,1149.0
2016,302,charleston southern,0.2055,97.8,289,110.0,289,68.9,165,-0.009000000000000001,196,0.4771,181,103.7,171,104.5,192,0.7432,8,1149.0
2016,302,charleston southern,0.2055,97.8,289,110.0,289,68.9,165,-0.009000000000000001,196,0.4771,181,103.7,171,104.5,192,0.7432,8,1149.0
2016,302,charleston southern,0.2055,97.8,289,110.0,289,68.9,165,-0.009000000000000001,196,0.4771,181,103.7,171,104.5,192,0.7432,8,1149.0
2016,302,charleston southern,0.2055,97.8,289,110.0,289,68.9,165,-0.009000000000000001,196,0.4771,181,103.7,171,104.5,192,0.7432,8,1149.0
2016,302,charleston southern,0.2055,97.8,289,110.0,289,68.9,165,-0.009000000000000001,196,0.4771,181,103.7,171,104.5,192,0.7432,8,1149.0
2016,302,charleston southern,0.2055,97.8,289,110.0,289,68.9,165,-0.009000000000000001,196,0.4771,181,103.7,171,104.5,192,0.7432,8,1149.0
2016,302,charleston southern,0.2055,97.8,289,110.0,289,68.9,165,-0.009000000000000001,196,0.4771,181,103.7,171,104.5,192,0.7432,8,1149.0
2016,302,charleston southern,0.2055,97.8,289,110.0,289,68.9,165,-0.009000000000000001,196,0.4771,181,103.7,171,104.5,192,0.7432,8,1149.0
2016,302,charleston southern,0.2055,97.8,289,110.0,289,68.9,165,-0.009000000000000001,196,0.4771,181,103.7,171,104.5,192,0.7432,8,1149.0
2016,302,charleston southern,0.2055,97.8,289,110.0,289,68.9,165,-0.009000000000000001,196,0.4771,181,103.7,171,104.5,192,0.7432,8,1149.0
2016,302,charleston southern,0.2055,97.8,289,110.0,289,68.9,165,-0.009000000000000001,196,0.4771,181,103.7,171,104.5,192,0.7432,8,1149.0
2016,302,charleston southern,0.2055,97.8,289,110.0,289,68.9,165,-0.009000000000000001,196,0.4771,181,103.7,171,104.5,192,0.7432,8,1149.0
2016,302,charleston southern,0.2055,97.8,289,110.0,289,68.9,165,-0.009000000000000001,196,0.4771,181,103.7,171,104.5,192,0.7432,8,1149.0
2016,302,charleston southern,0.2055,97.8,289,110.0,289,68.9,165,-0.009000000000000001,196,0.4771,181,103.7,171,104.5,192,0.7432,8,1149.0
2016,303,vmi,0.2054,97.0,300,109.1,277,69.7,131,-0.022000000000000002,232,0.4749,183,104.3,139,105.2,222,0.5808,89,1440.0
2016,304,morgan saint,0.203,94.8,319,106.8,232,69.8,123,-0.114,347,0.351,316,100.3,323,105.8,267,0.6296,41,
2016,305,florida atlantic,0.2021,95.3,316,107.4,244,68.4,202,-0.033,260,0.4743,185,104.5,126,105.4,239,0.6447,31,1194.0
2016,305,florida atlantic,0.2021,95.3,316,107.4,244,68.4,202,-0.033,260,0.4743,185,104.5,126,105.4,239,0.6447,31,1194.0
2016,305,florida atlantic,0.2021,95.3,316,107.4,244,68.4,202,-0.033,260,0.4743,185,104.5,126,105.4,239,0.6447,31,1194.0
2016,305,florida atlantic,0.2021,95.3,316,107.4,244,68.4,202,-0.033,260,0.4743,185,104.5,126,105.4,239,0.6447,31,1194.0
2016,305,florida atlantic,0.2021,95.3,316,107.4,244,68.4,202,-0.033,260,0.4743,185,104.5,126,105.4,239,0.6447,31,1194.0
2016,305,florida atlantic,0.2021,95.3,316,107.4,244,68.4,202,-0.033,260,0.4743,185,104.5,126,105.4,239,0.6447,31,1194.0
2016,305,florida atlantic,0.2021,95.3,316,107.4,244,68.4,202,-0.033,260,0.4743,185,104.5,126,105.4,239,0.6447,31,1194.0
2016,305,florida atlantic,0.2021,95.3,316,107.4,244,68.4,202,-0.033,260,0.4743,185,104.5,126,105.4,239,0.6447,31,1194.0
2016,305,florida atlantic,0.2021,95.3,316,107.4,244,68.4,202,-0.033,260,0.4743,185,104.5,126,105.4,239,0.6447,31,1194.0
2016,305,florida atlantic,0.2021,95.3,316,107.4,244,68.4,202,-0.033,260,0.4743,185,104.5,126,105.4,239,0.6447,31,1194.0
2016,305,florida atlantic,0.2021,95.3,316,107.4,244,68.4,202,-0.033,260,0.4743,185,104.5,126,105.4,239,0.6447,31,1194.0
2016,305,florida atlantic,0.2021,95.3,316,107.4,244,68.4,202,-0.033,260,0.4743,185,104.5,126,105.4,239,0.6447,31,1194.0
2016,305,florida atlantic,0.2021,95.3,316,107.4,244,68.4,202,-0.033,260,0.4743,185,104.5,126,105.4,239,0.6447,31,1194.0
2016,305,florida atlantic,0.2021,95.3,316,107.4,244,68.4,202,-0.033,260,0.4743,185,104.5,126,105.4,239,0.6447,31,1194.0
2016,305,florida atlantic,0.2021,95.3,316,107.4,244,68.4,202,-0.033,260,0.4743,185,104.5,126,105.4,239,0.6447,31,1194.0
2016,305,florida atlantic,0.2021,95.3,316,107.4,244,68.4,202,-0.033,260,0.4743,185,104.5,126,105.4,239,0.6447,31,1194.0
2016,306,american,0.1995,93.3,330,105.2,202,62.4,347,0.111,12,0.4118,248,102.2,256,105.4,238,0.5313,146,1110.0
2016,307,robert morris,0.1974,91.1,340,102.9,159,69.0,156,-0.033,261,0.3558,309,101.0,304,106.4,298,0.5602,107,1352.0
2016,307,robert morris,0.1974,91.1,340,102.9,159,69.0,156,-0.033,261,0.3558,309,101.0,304,106.4,298,0.5602,107,1352.0
2016,307,robert morris,0.1974,91.1,340,102.9,159,69.0,156,-0.033,261,0.3558,309,101.0,304,106.4,298,0.5602,107,1352.0
2016,307,robert morris,0.1974,91.1,340,102.9,159,69.0,156,-0.033,261,0.3558,309,101.0,304,106.4,298,0.5602,107,1352.0
2016,307,robert morris,0.1974,91.1,340,102.9,159,69.0,156,-0.033,261,0.3558,309,101.0,304,106.4,298,0.5602,107,1352.0
2016,307,robert morris,0.1974,91.1,340,102.9,159,69.0,156,-0.033,261,0.3558,309,101.0,304,106.4,298,0.5602,107,1352.0
2016,307,robert morris,0.1974,91.1,340,102.9,159,69.0,156,-0.033,261,0.3558,309,101.0,304,106.4,298,0.5602,107,1352.0
2016,307,robert morris,0.1974,91.1,340,102.9,159,69.0,156,-0.033,261,0.3558,309,101.0,304,106.4,298,0.5602,107,1352.0
